 31   18       11.2930
 32   18       -2.2000
 33   18       -9.3840
 34   18      -18.3772
 35   18      -23.0474
 36   18      -30.2310
 37   18      -30.9477
 38   18      -34.7140
 39   18      -33.2420
 40   18      -35.0399
 41   18      -33.0675
 42   18      -34.4227
 43   18      -32.0098
 44   18      -32.6731
 45   18      -29.7700
 46   18      -29.7201
 47   18      -25.9070
 48   18      -23.7160
 49   18      -18.1460
 50   18      -14.5030
 51   18       -7.7970
 52   18       -2.9990
 53   18        4.6020
 33   19        6.7630
 34   19       -1.4810
 35   19      -11.1680
 36   19      -17.4262
 37   19      -24.8002
 38   19      -28.8000
 39   19      -33.8070
 40   19      -33.5352
 41   19      -35.5590
 42   19      -35.0216
 43   19      -36.5932
 44   19      -35.8096
 45   19      -36.6080
 46   19      -35.4183
 47   19      -35.6960
 48   19      -32.1239
 49   19      -30.3190
 50   19      -25.3521
 51   19      -22.0020
 52   19      -16.1990
 53   19      -11.9980
 54   19       -5.4030
 55   19       -0.2700
 34   20       13.1530
 35   20        4.6020
 36   20       -6.4390
 37   20      -13.1618
 38   20      -22.0590
 39   20      -27.2740
 40   20      -34.8463
 41   20      -35.1378
 42   20      -38.5471
 43   20      -38.4080
 44   20      -41.4680
 45   20      -40.8110
 46   20      -43.1351
 47   20      -42.3400
 48   20      -44.2140
 49   20      -41.2890
 50   20      -39.5708
 51   20      -35.8633
 52   20      -32.5090
 53   20      -27.8980
 54   20      -23.8930
 55   20      -18.1180
 56   20      -13.4410
 57   20       -7.1200
 38   21       -4.9370
 39   21      -14.1680
 40   21      -20.5232
 41   21      -28.6424
 42   21      -32.1210
 43   21      -36.1879
 44   21      -37.8160
 45   21      -41.0670
 46   21      -41.7571
 47   21      -44.3320
 48   21      -44.4961
 49   21      -46.5520
 50   21      -44.5369
 51   21      -43.2182
 52   21      -40.3560
 53   21      -37.6230
 54   21      -34.2188
 55   21      -29.5800
 57   21      -20.6880
 58   21      -15.1740
 59   21      -10.0420
 60   21       -3.9960
 38   22        9.1010
 39   22        1.5000
 40   22       -8.8500
 41   22      -15.7000
 42   22      -25.1216
 43   22      -29.3211
 44   22      -37.5480
 45   22      -39.0050
 46   22      -44.1230
 47   22      -44.9320
 48   22      -48.4877
 49   22      -48.5580
 50   22      -51.4267
 51   22      -49.7278
 52   22      -49.4640
 53   22      -46.8280
 54   22      -45.5944
 55   22      -41.6700
 56   22      -38.9368
 57   22      -33.5439
 58   22      -30.7670
 59   22      -25.2160
 60   22      -21.6480
 61   22      -15.6490
 62   22      -11.6530
 63   22       -5.1980
 42   23       -8.1690
 43   23      -18.0240
 44   23      -24.1164
 45   23      -31.8790
 46   23      -37.0730
 47   23      -42.0020
 48   23      -44.4750
 49   23      -47.9560
 50   23      -49.2216
 51   23      -52.2010
 52   23      -51.4410
 53   23      -51.8480
 54   23      -49.8910
 55   23      -49.1510
 56   23      -46.0801
 57   23      -44.1887
 58   23      -40.2080
 59   23      -37.0666
 60   23      -32.5773
 61   23      -29.3610
 62   23      -24.4240
 63   23      -20.9120
 64   23      -15.3980
 65   23      -11.2520
 42   24        5.9900
 43   24       -2.1330
 44   24      -13.4610
 45   24      -18.9650
 46   24      -29.4730
 47   24      -34.5580
 48   24      -42.8192
 49   24      -45.3300
 50   24      -50.2595
 51   24      -51.4488
 52   24      -55.4160
 53   24      -55.2840
 54   24      -56.9325
 55   24      -55.1070
 56   24      -55.2812
 57   24      -52.5241
 58   24      -51.8340
 59   24      -47.8915
 60   24      -46.5039
 61   24      -42.1800
 62   24      -40.4140
 63   24      -35.5270
 64   24      -33.1520
 65   24      -27.7960
 66   24      -24.7960
 67   24      -19.0490
 44   25        6.3990
 45   25       -5.1140
 46   25      -12.3700
 47   25      -22.2630
 48   25      -29.3234
 49   25      -37.6150
 50   25      -42.6268
 51   25      -48.2413
 52   25      -50.7050
 53   25      -54.6870
 54   25      -55.5554
 55   25      -57.7100
 56   25      -56.9097
 57   25      -57.4868
 58   25      -55.9060
 59   25      -55.4796
 60   25      -53.1778
 61   25      -51.5550
 62   25      -48.0380
 63   25      -46.3510
 64   25      -42.6160
 65   25      -40.6727
 66   25      -36.2540
 67   25      -33.4030
 69   25      -25.2990
 45   26       13.5790
 46   26        0.7550
 47   26       -6.6230
 48   26      -18.1600
 49   26      -24.5820
 50   26      -34.4755
 51   26      -40.2223
 52   26      -48.3310
 53   26      -50.9450
 54   26      -56.2520
 55   26      -57.4790
 56   26      -60.6054
 57   26      -60.1801
 58   26      -62.1530
 59   26      -60.6631
 60   26      -61.4118
 61   26      -58.9214
 62   26      -58.9000
 63   26      -55.5450
 64   26      -54.7700
 65   26      -50.8779
 66   26      -49.5730
 67   26      -45.6920
 68   26      -43.1282
 69   26      -38.3960
 70   26      -35.9000
 71   26      -31.0000
 72   26      -28.2990
 50   27      -17.1950
 51   27      -27.2740
 52   27      -33.9160
 53   27      -42.6440
 54   27      -48.0090
 55   27      -54.0270
 56   27      -56.0394
 57   27      -59.3442
 58   27      -59.8450
 59   27      -62.2284
 60   27      -61.6490
 61   27      -62.8984
 62   27      -61.4310
 63   27      -61.8400
 64   27      -59.7920
 65   27      -59.1699
 66   27      -56.1110
 67   27      -55.0610
 68   27      -51.3504
 69   27      -50.0026
 70   27      -45.6432
 71   27      -43.8734
 72   27      -39.3000
 73   27      -37.0360
 74   27      -32.2480
 75   27      -29.5000
 48   28       18.3970
 49   28        8.9980
 50   28       -3.7910
 51   28      -11.4390
 52   28      -22.6540
 53   28      -29.3700
 54   28      -39.2108
 55   28      -45.3350
 56   28      -53.9030
 57   28      -56.0820
 58   28      -60.2270
 59   28      -61.1556
 60   28      -64.4720
 61   28      -64.2209
 62   28      -66.7460
 63   28      -65.5120
 64   28      -67.0990
 65   28      -65.1261
 66   28      -66.0060
 67   28      -63.7420
 68   28      -63.4630
 69   28      -59.9786
 70   28      -59.1499
 71   28      -55.2038
 72   28      -53.9400
 73   28      -49.8630
 74   28      -48.3720
 75   28      -43.9010
 76   28      -41.6100
 77   28      -36.7470
 78   28      -34.2980
 52   29       -2.6270
 53   29      -13.4600
 54   29      -21.6940
 55   29      -31.6240
 56   29      -38.6010
 57   29      -47.3096
 58   29      -51.6620
 59   29      -56.3570
 60   29      -58.3440
 61   29      -61.9836
 62   29      -62.7970
 63   29      -65.5790
 64   29      -65.4240
 65   29      -67.2637
 66   29      -66.2580
 67   29      -67.3180
 68   29      -65.5670
 69   29      -65.7362
 70   29      -62.9760
 71   29      -62.7111
 72   29      -59.7820
 73   29      -58.9866
 74   29      -56.0062
 75   29      -54.1198
 77   29      -48.5770
 78   29      -44.7490
 79   29      -42.3270
 80   29      -36.4490
 55   30      -14.9230
 56   30      -25.7280
 57   30      -32.8000
 58   30      -42.2970
 59   30      -47.2605
 60   30      -54.1878
 61   30      -56.3455
 62   30      -61.1710
 63   30      -62.2130
 64   30      -66.0030
 65   30      -65.9116
 66   30      -68.8990
 67   30      -67.8800
 68   30      -70.0072
 69   30      -68.4180
 70   30      -69.5647
 71   30      -67.3269
 72   30      -68.1310
 73   30      -65.4103
 74   30      -65.7089
 75   30      -62.4690
 76   30      -62.1366
 77   30      -58.7223
 78   30      -57.3420
 79   30      -53.4200
 80   30      -51.8448
 81   30      -46.1280
 82   30      -42.4570
 83   30      -36.3000
 60   31      -39.9980
 61   31      -47.0900
 62   31      -52.0000
 63   31      -56.5470
 64   31      -58.8340
 65   31      -62.6572
 66   31      -63.7240
 67   31      -66.8790
 68   31      -67.0861
 69   31      -69.3270
 70   31      -68.9101
 71   31      -70.1402
 72   31      -68.5890
 73   31      -69.6993
 74   31      -68.0496
 75   31      -68.4646
 76   31      -66.2966
 77   31      -65.9923
 78   31      -63.7060
 79   31      -62.5095
 80   31      -59.1352
 81   31      -57.9830
 82   31      -53.1040
 83   31      -49.3880
 84   31      -44.1060
 85   31      -40.0540
 86   31      -34.3530
 60   32      -27.7680
 61   32      -33.7290
 62   32      -42.2430
 63   32      -46.9100
 64   32      -54.3490
 65   32      -56.4146
 66   32      -61.6240
 67   32      -62.6570
 68   32      -66.9798
 69   32      -67.1006
 70   32      -70.5631
 71   32      -69.9077
 72   32      -72.5850
 73   32      -71.2975
 74   32      -73.4224
 75   32      -71.8564
 76   32      -73.2130
 77   32      -71.2140
 78   32      -71.8620
 79   32      -69.4885
 80   32      -69.5152
 81   32      -66.3030
 82   32      -65.6240
 83   32      -60.9010
 84   32      -58.2460
 85   32      -53.0670
 86   32      -49.8440
 87   32      -44.2370
 88   32      -40.1380
 89   32      -33.6920
 62   33      -24.9640
 63   33      -33.8230
 64   33      -39.5210
 65   33      -46.9810
 66   33      -51.5020
 67   33      -56.6470
 68   33      -58.8990
 69   33      -63.0867
 70   33      -64.3431
 71   33      -67.8943
 72   33      -68.2290
 73   33      -70.9567
 74   33      -70.8590
 75   33      -73.0320
 76   33      -72.2895
 77   33      -73.9166
 78   33      -72.8170
 79   33      -73.6365
 80   33      -72.1593
 81   33      -72.5330
 82   33      -70.3240
 83   33      -69.8807
 84   33      -66.0820
 85   33      -63.3230
 86   33      -59.1500
 87   33      -55.9830
 88   33      -51.2880
 89   33      -47.1430
 90   33      -41.4510
 91   33      -36.8590
 92   33      -30.9260
 65   34      -32.9190
 67   34      -46.4910
 68   34      -54.2140
 69   34      -56.3015
 70   34      -62.0462
 71   34      -63.1163
 72   34      -67.8940
 73   34      -68.2170
 74   34      -72.2120
 75   34      -72.1690
 76   34      -75.2520
 77   34      -74.5990
 78   34      -77.0260
 79   34      -75.9170
 80   34      -77.7599
 81   34      -76.3890
 82   34      -77.5940
 83   34      -75.3407
 84   34      -75.9510
 85   34      -72.4283
 86   34      -70.5406
 87   34      -66.5819
 88   34      -63.8780
 89   34      -59.1960
 90   34      -55.9270
 91   34      -50.3380
 92   34      -46.6490
 93   34      -40.7160
 94   34      -36.8030
 68   35      -38.6420
 69   35      -46.4760
 70   35      -51.4260
 71   35      -57.0633
 72   35      -59.0150
 73   35      -63.6289
 74   35      -65.3061
 75   35      -69.1390
 76   35      -70.2890
 77   35      -73.2340
 78   35      -73.4520
 79   35      -76.0685
 80   35      -75.8895
 81   35      -77.9740
 82   35      -77.4965
 83   35      -79.0089
 84   35      -77.7990
 85   35      -78.6103
 86   35      -75.6396
 87   35      -73.8569
 88   35      -70.7320
 89   35      -68.5716
 90   35      -64.6199
 91   35      -61.5083
 92   35      -56.5801
 93   35      -53.0490
 94   35      -47.8040
 95   35      -43.9010
 96   35      -38.6290
 97   35      -34.6520
 69   36      -32.4350
 70   36      -41.6760
 71   36      -46.9233
 72   36      -53.9400
 73   36      -56.5510
 74   36      -62.3315
 75   36      -64.3236
 76   36      -69.0143
 77   36      -70.1690
 78   36      -74.1790
 79   36      -74.4427
 80   36      -77.8920
 81   36      -77.6940
 82   36      -80.5890
 83   36      -79.9817
 84   36      -82.4300
 85   36      -81.4803
 86   36      -83.2656
 87   36      -80.7090
 88   36      -79.6921
 89   36      -76.7266
 90   36      -74.9698
 91   36      -71.3103
 92   36      -68.7850
 93   36      -64.0175
 94   36      -61.1430
 95   36      -56.0390
 96   36      -53.0300
 97   36      -47.9160
 98   36      -44.7960
 99   36      -39.4950
100   36      -36.1980
 72   37      -38.1170
 73   37      -46.0520
 74   37      -51.9170
 75   37      -57.2217
 76   37      -60.4798
 77   37      -64.8245
 78   37      -66.9360
 79   37      -70.8034
 80   37      -72.1729
 81   37      -75.4540
 82   37      -76.1880
 83   37      -79.0740
 84   37      -79.7500
 85   37      -82.1670
 86   37      -82.7470
 87   37      -84.5970
 88   37      -82.6090
 89   37      -81.7120
 90   37      -79.3617
 91   37      -77.7453
 92   37      -74.7720
 93   37      -72.6175
 94   37      -68.5530
 95   37      -65.8539
 96   37      -61.2240
 97   37      -58.3560
 98   37      -54.2210
 99   37      -50.8789
100   37      -46.6960
101   37      -43.5970
102   37      -38.3120
 73   38      -31.6990
 74   38      -40.6970
 75   38      -46.6217
 76   38      -54.2439
 77   38      -57.8040
 78   38      -63.1730
 79   38      -65.4766
 80   38      -70.3080
 81   38      -71.5270
 82   38      -76.0080
 83   38      -76.7950
 84   38      -80.6430
 85   38      -81.1020
 86   38      -84.5236
 87   38      -84.8804
 88   38      -87.9217
 89   38      -86.2090
 90   38      -85.9416
 91   38      -83.6453
 92   38      -82.8677
 93   38      -80.0846
 94   38      -78.8400
 95   38      -75.1160
 96   38      -72.9380
 97   38      -68.7880
 98   38      -66.6450
 99   38      -62.1857
100   38      -60.2190
101   38      -55.4070
102   38      -53.0770
103   38      -47.5530
104   38      -44.4040
105   38      -38.5820
 76   39      -38.7040
 77   39      -46.9050
 78   39      -52.5270
 79   39      -58.3566
 80   39      -61.2170
 81   39      -66.0170
 82   39      -68.1924
 83   39      -72.3266
 84   39      -74.1570
 85   39      -77.8420
 86   39      -79.2836
 87   39      -83.0180
 88   39      -84.2991
 89   39      -87.7010
 90   39      -86.4875
 91   39      -86.3450
 92   39      -84.8133
 93   39      -84.2232
 94   39      -82.3480
 95   39      -81.2071
 96   39      -78.3460
 97   39      -76.2570
 98   39      -72.4670
 99   39      -70.2000
100   39      -67.2940
101   39      -64.9120
103   39      -58.9360
104   39      -54.9120
105   39      -51.3530
106   39      -46.7700
107   39      -42.7180
108   39      -37.7440
 78   40      -41.7030
 79   40      -47.3570
 80   40      -55.5170
 81   40      -58.4880
 82   40      -64.1920
 83   40      -66.4586
 84   40      -71.4920
 85   40      -73.1491
 86   40      -77.8044
 87   40      -79.3482
 88   40      -83.6231
 89   40      -84.8680
 90   40      -88.7673
 91   40      -87.8900
 92   40      -88.4539
 93   40      -87.1170
 94   40      -87.2660
 95   40      -85.6570
 96   40      -85.4420
 97   40      -82.9460
 98   40      -81.2860
 99   40      -77.7685
100   40      -76.6040
101   40      -73.4570
102   40      -71.7420
103   40      -68.3720
104   40      -66.3410
105   40      -62.3640
106   40      -59.6990
107   40      -55.1910
108   40      -52.2010
109   40      -47.2830
110   40      -43.9010
 81   41      -47.4780
 82   41      -52.9740
 83   41      -58.9586
 84   41      -61.8790
 85   41      -67.1491
 87   41      -74.1832
 88   41      -76.0731
 89   41      -80.6504
 90   41      -82.6560
 91   41      -86.6324
 92   41      -86.4483
 93   41      -87.2080
 94   41      -86.3640
 95   41      -86.7819
 96   41      -85.6030
 97   41      -85.6050
 98   41      -83.5285
 99   41      -82.3260
100   41      -79.9390
101   41      -78.9420
102   41      -76.3470
103   41      -75.3170
104   41      -72.2230
105   41      -70.8520
106   41      -67.0960
107   41      -64.9160
108   41      -60.6960
109   41      -58.0970
110   41      -53.6170
111   41      -50.6270
112   41      -45.8020
113   41      -42.1970
 83   42      -47.7480
 84   42      -55.8060
 85   42      -59.1030
 86   42      -64.5564
 87   42      -67.6949
 88   42      -72.7000
 89   42      -75.0039
 90   42      -80.1673
 91   42      -82.2042
 92   42      -86.8050
 93   42      -86.8035
 94   42      -88.4090
 95   42      -87.7070
 96   42      -88.7900
 97   42      -87.5400
 98   42      -88.1110
 99   42      -85.9650
100   42      -86.1840
101   42      -83.5110
102   42      -83.5570
103   42      -80.8470
104   42      -80.3280
105   42      -77.3370
106   42      -76.2550
107   42      -72.9420
108   42      -71.3030
109   42      -67.2450
110   42      -65.4560
111   42      -61.0970
112   42      -58.8330
113   42      -54.1380
114   42      -51.3070
115   42      -46.3050
 85   43      -47.6650
 86   43      -53.2070
 87   43      -59.1220
 89   43      -67.8440
 91   43      -75.9842
 92   43      -78.9346
 93   43      -83.6025
 94   43      -84.1530
 95   43      -86.0169
 96   43      -85.8170
 97   43      -87.2200
 98   43      -86.4278
 99   43      -87.3231
100   43      -86.0160
101   43      -86.3350
102   43      -84.5650
103   43      -84.5970
104   43      -82.4860
105   43      -82.2870
106   43      -79.7750
107   43      -79.1020
108   43      -75.9520
109   43      -74.5350
110   43      -70.9608
111   43      -69.2160
112   43      -65.9996
113   43      -63.7240
114   43      -59.7270
115   43      -57.1100
116   43      -52.7510
117   43      -49.8540
118   43      -45.1960
 87   44      -47.3390
 88   44      -55.6470
 89   44      -59.5130
 90   44      -65.3070
 91   44      -68.6580
 92   44      -74.4080
 93   44      -77.2655
 94   44      -82.5670
 95   44      -83.4498
 96   44      -86.0720
 97   44      -86.1120
 98   44      -88.2240
 99   44      -87.6160
100   44      -89.2180
101   44      -87.9490
102   44      -89.0980
103   44      -87.2580
104   44      -88.0880
105   44      -85.9270
106   44      -86.3220
107   44      -83.9220
108   44      -83.6720
109   44      -80.8500
110   44      -79.9818
111   44      -76.6650
112   44      -75.4836
113   44      -72.2027
114   44      -70.5320
115   44      -66.4284
116   44      -64.4500
117   44      -60.0070
118   44      -57.9200
119   44      -53.2440
120   44      -50.9430
 89   45      -47.6580
 90   45      -53.2160
 91   45      -59.1030
 92   45      -63.3600
 93   45      -69.1730
 94   45      -72.9380
 95   45      -78.3398
 96   45      -79.6790
 97   45      -82.5890
 98   45      -83.1748
 99   45      -85.5744
100   45      -85.5840
101   45      -87.4080
102   45      -86.7750
103   45      -88.0220
104   45      -86.9490
105   45      -87.8450
106   45      -86.3610
107   45      -86.8630
108   45      -85.0190
109   45      -85.0100
111   45      -82.3570
113   45      -78.6827
114   45      -75.6310
115   45      -74.2080
116   45      -70.7350
117   45      -68.9490
118   45      -65.1390
119   45      -63.2390
120   45      -59.2340
121   45      -57.0820
122   45      -52.9000
 91   46      -47.4030
 92   46      -55.4980
 93   46      -59.6990
 94   46      -66.3500
 95   46      -70.1510
 96   46      -76.2290
 97   46      -77.7990
 98   46      -81.2999
 99   46      -82.1870
100   46      -85.2260
101   46      -85.4280
102   46      -87.9250
103   46      -87.4790
104   46      -89.3900
105   46      -88.4120
106   46      -89.9020
107   46      -88.3670
108   46      -89.5240
109   46      -87.6060
110   46      -88.3490
111   46      -86.0040
112   46      -86.3364
113   46      -83.6920
114   46      -83.4967
115   46      -80.4030
116   46      -79.9600
117   46      -76.5300
118   46      -75.4650
119   46      -71.6230
120   46      -70.1491
121   46      -66.2570
122   46      -64.6920
123   46      -60.6120
124   46      -58.7960
 93   47      -46.7800
 94   47      -53.3000
 95   47      -60.1000
 97   47      -70.8190
 98   47      -73.0606
 99   47      -76.7577
100   47      -78.1480
101   47      -81.2240
102   47      -82.2640
103   47      -84.7910
104   47      -85.1110
105   47      -87.0670
106   47      -86.9370
107   47      -88.4010
108   47      -87.6010
109   47      -88.7220
110   47      -87.4600
111   47      -88.2200
112   47      -86.6245
113   47      -87.0320
114   47      -84.9488
115   47      -84.9870
116   47      -82.5670
117   47      -82.2650
118   47      -79.5656
120   47      -75.6491
121   47      -74.6611
122   47      -71.2310
123   47      -69.9550
124   47      -66.4710
125   47      -64.8040
126   47      -61.0130
127   47      -58.8980
128   47      -54.8000
129   47      -52.4520
130   47      -46.1570
 95   48      -46.6960
 96   48      -56.1040
 97   48      -60.6030
 98   48      -67.6306
 99   48      -69.8530
100   48      -74.2490
101   48      -75.7470
102   48      -79.6770
103   48      -80.6490
104   48      -83.9740
105   48      -84.3300
106   48      -87.1320
107   48      -86.9840
108   48      -89.2520
109   48      -88.5080
110   48      -90.3520
111   48      -89.2570
112   48      -90.5800
113   48      -89.0493
114   48      -90.0200
115   48      -88.0905
116   48      -88.7190
117   48      -86.4250
118   48      -86.7080
119   48      -83.9070
120   48      -83.9741
121   48      -81.0611
122   48      -80.7300
123   48      -77.3112
124   48      -76.7100
125   48      -73.3585
126   48      -72.3274
127   48      -68.5171
128   48      -67.2890
129   48      -63.2020
130   48      -61.5690
131   48      -55.2660
132   48      -50.7200
 97   49      -47.0030
 98   49      -53.8960
 99   49      -61.2740
100   49      -64.1690
101   49      -68.6140
102   49      -70.7090
103   49      -74.5990
104   49      -76.1060
105   49      -79.4810
106   49      -80.6060
107   49      -83.5590
108   49      -84.1150
109   49      -86.4880
110   49      -86.4740
111   49      -88.3950
112   49      -87.9960
113   49      -89.3696
114   49      -88.5720
115   49      -89.5366
116   49      -88.2500
117   49      -88.9450
118   49      -87.2303
119   49      -87.7040
120   49      -85.7351
121   49      -85.8411
122   49      -83.5770
123   49      -83.4262
124   49      -80.8760
125   49      -80.4805
126   49      -77.8134
127   49      -76.9851
128   49      -74.3590
129   49      -72.9388
130   49      -69.8890
131   49      -68.1370
132   49      -62.4192
133   49      -57.9300
134   49      -52.0240
135   49      -47.1990
 99   50      -47.1990
100   50      -56.7790
101   50      -59.5600
102   50      -64.9290
103   50      -66.9740
104   50      -71.5910
105   50      -73.2620
106   50      -77.4250
107   50      -78.5760
108   50      -82.0400
109   50      -82.6390
110   50      -85.8430
111   50      -85.9440
112   50      -88.6613
113   50      -88.3330
114   50      -90.5600
115   50      -90.0350
116   50      -91.5280
117   50      -90.3990
118   50      -91.6561
119   50      -90.0680
120   50      -91.1051
121   50      -89.2041
122   50      -89.9450
123   50      -87.8205
124   50      -88.2360
125   50      -85.8985
126   50      -86.0204
127   50      -83.4991
128   50      -83.3346
129   50      -80.5938
130   50      -80.1389
131   50      -77.3140
132   50      -76.5542
133   50      -70.9526
134   50      -66.7958
135   50      -60.7990
136   50      -56.5040
137   50      -50.3100
103   51      -56.1780
104   51      -59.1760
105   51      -63.8200
106   51      -66.3300
107   51      -70.6540
108   51      -72.5070
109   51      -76.2590
110   51      -77.5440
111   51      -80.8880
112   51      -81.6007
113   51      -84.4197
114   51      -84.5150
115   51      -87.0030
116   51      -86.8210
117   51      -88.6440
118   51      -87.9994
119   51      -89.4770
120   51      -88.4245
121   51      -89.5951
122   51      -88.3300
123   51      -89.2241
124   51      -87.6200
125   51      -88.2555
126   51      -86.3984
127   51      -86.7001
128   51      -84.6085
129   51      -84.6277
130   51      -82.2916
131   51      -81.9870
132   51      -79.6736
133   51      -78.9426
134   51      -74.1658
135   51      -69.7070
136   51      -64.8790
137   51      -60.2580
138   51      -55.1540
139   51      -50.3190
105   52      -52.4990
106   52      -58.2140
107   52      -60.5410
108   52      -65.7210
